OID,AddNum_Pre,Add_Number,AddNum_Suf,AddNo_Full,St_PreMod,St_PreDir,St_PreTyp,St_PreSep,St_Name,St_PosTyp,St_PosDir,St_PosMod,StNam_Full,Building,Floor,Unit,Room,Seat,Addtl_Loc,SubAddress,LandmkName,County,Inc_Muni,Post_City,Census_Plc,Uninc_Comm,Nbrhd_Comm,NatAmArea,NatAmSub,Urbnztn_PR,PlaceOther,PlaceNmTyp,State,Zip_Code,Plus_4,UUID,AddAuth,AddrRefSys,Longitude,Latitude,NatGrid,Elevation,Placement,AddrPoint,Related_ID,RelateType,ParcelSrc,Parcel_ID,AddrClass,Lifecycle,Effective,Expire,DateUpdate,AnomStatus,LocatnDesc,Addr_Type,DeliverTyp,NAD_Source,DataSet_ID
-1,,877,,877,,,,,SHALIMAR,Drive,,,SHALIMAR Drive,,,,,,,,,Forsyth,WINSTON-SALEM,WINSTON-SALEM,,,,,,,,,NC,27107,,{B4FCA4D0-E536-4305-999F-8BF3F537F3A9},,,-80.194542158055498,36.093973430823802,17SNV7250894671,,Unknown,-80.1945421580555 36.0939734308238,,,,,Numbered Thoroughfare Address,,,,1/7/2023 5:23:20,,,Unknown,,State of North Carolina,
-1,,2570,,2570,,North,,,OLD BRUCEVILLE,Road,,,North OLD BRUCEVILLE Road,,,,,,,,,McLennan,Unincorporated,Not stated,,,,,,,,,TX,,,{A6E908F4-D8E9-427D-9364-0F34E2698596},McLennan Co 911,,-97.250980063000000,31.353085424000000,14RPV6636570055,,Unknown,-97.250980063 31.353085424,,,,,Numbered Thoroughfare Address,,4/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"McLennan County, Texas",
-1,,1308,,1308,,,,,Lakeville,Lane,,,Lakeville Lane,,,,,,,,,Monroe,Webster,Webster,,,,,,,,,NY,14580,,{362D536E-5CD3-4680-8075-8B3C792EB8E4},911 Addressing Authority,,-77.425697120784903,43.248559271673599,18TUN0308091274,,Structure - Rooftop,-77.4256971207849 43.2485592716736,,,,,Numbered Thoroughfare Address,,,,2/26/2016 13:54:06,,,Unknown,,New York State GIS Program Office,
-1,,289,,289,,,,,Mount Hope,Avenue,,,Mount Hope Avenue,BLDG B,FLR 2,APT B13,,,,BLDG B FLR 2 APT B13,,Morris,"Morris, Rockaway Township",Dover,,,,,,,,,NJ,07801,1810,{B99303DA-2A1D-4E53-9443-ACBFECFE23B8},Morris County,,-74.550156720153595,40.900212852058502,18TWL3788927777,,Unknown,-74.5501567201536 40.900212852058544,,,,ddbae782-9880-4e91-bb3b-07c943890614,Numbered Thoroughfare Address,,,,1/14/2022 8:00:34,,,Residence,,State of New Jersey,e7f69d71-00db-4bdb-be2d-d52eec4f0112
-1,,2050,,2050,,West,,,DUNLAP,Avenue,,,West DUNLAP Avenue,,,50,,,,50,,Maricopa,PHOENIX,Not stated,,,,,,,,,AZ,,,{4EB74273-A05B-4427-95B1-736C5EB421F4},MARICOPA911.AZ.GOV,,-112.102669956000000,33.570810714000103,12SUC9765915114,,Unknown,-112.102669956 33.5708107140001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 14:41:45,,,Unknown,,State of Arizona,
-1,,205,,205,,,,,SEASHORE,Drive,,,SEASHORE Drive,,,,,,,,,Carteret,Unincorporated,ATLANTIC,,,,,,,,,NC,28511,,{D712AF9A-5854-4800-B292-DE3BD05D913B},,,-76.367907792102798,34.880479919827899,18SUD7499060642,,Unknown,-76.3679077921028 34.8804799198279,,,,,Numbered Thoroughfare Address,,,,3/2/2020 13:50:56,,,Unknown,,State of North Carolina,
-1,,10,A,10 A,,,,,POLLARD INN,Lane,,,POLLARD INN Lane,,,,,,,,,Middlesex,BEDFORD,Not stated,,BEDFORD,,,,,,,MA,01730,,{8AD0EFB7-DFA4-FA45-7AE0-03FAA16683D2},BEDFORD,UNINC_COMM,-71.291920675000000,42.497438692000102,19TCH1166907554,,Parcel - Centroid,-71.291920675 42.4974386920001,,,,,Numbered Thoroughfare Address,,,,2/28/2014 0:00:00,,,Educational,,"MASSGIS, Massachusetts",
-1,,1309,,1309,,,,,GOULD,Avenue,,,GOULD Avenue,,,,,,,,,Tarrant,Unincorporated,FORT WORTH,,,,,,,,,TX,,,{22A2A7BA-7861-4320-9BA6-CC3CD36CEB5F},Tarrant Co 911,,-97.352582815000005,32.772720048000103,14SPB5429727292,,Unknown,-97.352582815 32.7727200480001,,,,,Numbered Thoroughfare Address,,5/1/2022 0:00:00,,3/22/2020 0:00:00,,,Unknown,,"Tarrant County, Texas",
-1,,5916,,5916,,North,,,108th Avenue,Circle,,,North 108th Avenue Circle,,,,,,,,,Douglas,Omaha,Not stated,,,RAMBLERIDGE,,,,,,NE,68164,,{EAAE8C7D-7630-4695-AEB9-8A2822366836},Douglas County,,-96.082653866000001,41.312718423000000,14TQL4420377578,,Other,-96.08265386599999 41.312718423000035,,,,,,,,,10/29/2020 21:21:57,,,"Unit, Condo, Office or Suite",,State of Nebraska,31483
-1,,13377,,13377,,,,,Hudson,Road,South,,Hudson Road South,,,,,,,,,Washington,Unincorporated,Not stated,,,,,,,,,MN,55001,,{DAFB975B-02A9-4E25-9293-C0AD7663239F},Afton,,-92.835597305957506,44.945449826528403,15TWK1296976903,,Structure - Rooftop,-92.8355973059575 44.9454498265284,,,,,Numbered Thoroughfare Address,,,,5/14/2019 14:29:00,,,Residential,,MetroGIS Coordinating Committee,
-1,,1524,,1524,,South,,,BLUFF,Boulevard,,,South BLUFF Boulevard,,,,,,,,,Clinton,CLINTON,Not stated,,,,,,,,,IA,,,{1EC6509F-5A4C-4AC4-A5DF-BFCF03A957B2},clinton.ia.us,,-90.224371012000006,41.833711095000098,15TYG3047835038,,Unknown,-90.224371012 41.8337110950001,,,,,Numbered Thoroughfare Address,,,,5/17/2021 16:56:17,,,Unknown,,State of Iowa,
-1,,4545,,4545,,,,,LAKE SIDE,,South,,LAKE SIDE South,8,,F,,,,8 F,,Franklin,COLUMBUS,COLUMBUS,,,,,,,,,OH,43232,,{98B718B2-5F27-48EF-BA99-70F4CFAC85E0},COUNTY,,-82.874479077813504,39.923460904765200,17SLE3981120944,,Unknown,-82.8744790778135 39.9234609047652,,,,,Numbered Thoroughfare Address,,,,6/22/2016 0:00:00,,,Commercial,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,6,,6,,,,,COLLIER,Avenue,,,COLLIER Avenue,,,,,,,,,Essex,METHUEN,Not stated,,METHUEN,,,,,,,MA,01844,,{8AD0EFA4-0D07-D075-7AE0-03FAA16683D2},METHUEN,UNINC_COMM,-71.231330669000002,42.722118735999999,19TCH1730632371,,Structure - Rooftop,-71.231330669 42.722118736,,,,,Numbered Thoroughfare Address,,,,2/13/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,5095,,5095,,East,,,Dragoon,Road,,,East Dragoon Road,,,,,,,,,Cochise,Unincorporated,DRAGOON,,Dragoon,,,,,,,AZ,85609,,{24D062D1-CEB1-41C6-A5B3-CD773ECD2EFD},COCHISE911.AZ.GOV,,-110.015679156999994,32.029444260000098,12SWA9294644122,,Unknown,-110.015679157 32.0294442600001,,,,,Numbered Thoroughfare Address,,,,3/9/2022 5:00:00,,,Unknown,,State of Arizona,
-1,,908,,908,,,,,CANAL,Street,,,CANAL Street,,,,,,,,,Cass,BEARDSTOWN,BEARDSTOWN,,,,,,,,,IL,62618,,{B8F70FE5-3CC8-470D-8B22-691DA7D02D92},RESERVED FOR FUTURE USE,,-90.422070991077703,40.015487460806099,15TYE2001432659,,Unknown,-90.4220709910777 40.0154874608061,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,230,,230,,,,,CENTRAL,Avenue,,,CENTRAL Avenue,,,,,,,,,Plymouth,SCITUATE,Not stated,,SCITUATE,,,,,,,MA,02050,,{8AD0EFB2-5E62-E625-7AE0-03FAA16683D2},SCITUATE,UNINC_COMM,-70.699970461000007,42.152868645000098,19TCG5954768147,,Structure - Rooftop,-70.699970461 42.1528686450001,,,,,Numbered Thoroughfare Address,,,,3/17/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,1030,,1030,,,,,Meander,Lane,,,Meander Lane,,,,,,,,,Bedford,Bedford County,Thaxton,,,,,,,,,VA,24174,,{26E78FAE-2ECE-4C59-B94C-DFACCB0EFB94},Bedford County,,-79.650999432489002,37.352688604812897,17SPB1947534851,,Structure - Rooftop,-79.650999432489 37.3526886048129,,,,,Numbered Thoroughfare Address,,7/29/2021 0:00:00,,7/29/2021 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,3326,,3326,,West,,,76 COUNTRY,,,,West 76 COUNTRY,,,,,,,,,Taney,Unincorporated,BRANSON,,,,,,,,,MO,65616,,{DCA86598-19D4-4F8A-9D8B-609307E4BD78},Taney County,,-93.283303760999999,36.637844465000100,15SVA7467354735,,Structure - Interior,-93.283303761 36.6378444650001,,,,,Numbered Thoroughfare Address,,,,2/2/2022 0:00:00,,,Unknown,,"Taney County, Missouri",
-1,,861,,861,,South,,,FILLMORE,Road,,,South FILLMORE Road,,,,,,,,,Putnam,Unincorporated,Not stated,,,GREENCASTLE,,,,,,IN,,,{71499D21-5763-42A3-AFBD-AB0029A5B1B3},PUTNAM COUNTY,,-86.800295872475601,39.647793003806200,16SEJ1713388685,,Unknown,-86.8002958724756 39.6477930038062,,,,,Numbered Thoroughfare Address,,,,8/6/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,7,,7,,,,,Netcong,Avenue,,,Netcong Avenue,,,,,,,,,Sussex,"Sussex, Byram Township",Stanhope,,,,,,,,,NJ,07874,,{647A0516-7D8A-485F-B5F5-882348CE379A},Sussex County,,-74.720829084753603,40.927520591820603,18TWL2350430748,,Structure - Rooftop,-74.72082908475363 40.92752059182056,,,,286d0c46-f3ff-4a7b-9f64-62f390cf1ca5,Numbered Thoroughfare Address,,,,1/11/2022 4:45:59,,,Unknown,,State of New Jersey,3948663a-739b-4832-abe4-2009e665114e
-1,,803,,803,,,,,FLATWOODS,Road,,,FLATWOODS Road,,,,,,,,,Laurel,Unincorporated,CORBIN,,,,,,,,,KY,40701,,{4BABCE55-C364-4E1A-9632-D73477B4531C},laurelco911.com,,-84.186958332417504,36.969097979263204,16SGF5042295143,,Structure - Rooftop,-84.1869583324175 36.9690979792632,,,,,Numbered Thoroughfare Address,,7/1/2021 0:00:00,,12/7/2022 13:46:41,,,Residential,,State of Kentucky,
-1,,6619,,6619,,West,,,BROWN,Street,,,West BROWN Street,,,,,,,,,Maricopa,GLENDALE,Not stated,,,,,,,,,AZ,,,{424FEB84-1D3E-4317-A8CD-62DF10936D31},MARICOPA911.AZ.GOV,,-112.201428324000005,33.577851817000102,12SUC8850115997,,Unknown,-112.201428324 33.5778518170001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 14:05:54,,,Unknown,,State of Arizona,
-1,,3600,,3600,,North,,,10TH,Street,,,North 10TH Street,,,,,,,,,Hidalgo,Unincorporated,MCALLEN,,,,,,,,,TX,,,{47B51DDB-6DC0-47D1-8409-B55F1AD3A136},LRGVDC911,,-98.224045588999999,26.236047384000099,14RNQ7750102057,,Unknown,-98.224045589 26.2360473840001,,,,,Numbered Thoroughfare Address,,10/5/2021 0:00:00,,8/2/2021 22:22:58,,,Unknown,,"Hidalgo County, Texas",
-1,,16884,,16884,,,,,Porters Inn,Drive,,,Porters Inn Drive,,,,,,,,,Prince William,Prince William County,Dumfries,Cherry Hill CDP,,,,,,,,VA,22026,,{504B9480-66A6-4C5D-A545-46601FF96159},Prince William County,,-77.303858747258801,38.582029829675903,18STH9932472912,,Structure - Rooftop,-77.3038587472588 38.5820298296759,,,,,Numbered Thoroughfare Address,,1/24/2022 0:00:00,,1/24/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,1519,,1519,,,,,CRAB APPLE,Lane,,,CRAB APPLE Lane,11,,,11|||,,PLORMR80571**C,11 11||| PLORMR80571**C,,Lorain,AVON,AVON,,AVON,TIMBER LAKE TOWNHOMES,,,,,,OH,44011,,{DC7C585C-005F-4BEE-8FEF-7392F9D05FA4},COUNTY,,-82.041310765246905,41.468461705045797,17TMF1304691286,,Unknown,-82.0413107652469 41.4684617050458,,,,,Numbered Thoroughfare Address,,,,9/9/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,527,,527,,,,,Mount Lucas,Road,,,Mount Lucas Road,,,,,,,,,Mercer,"Mercer, Princeton",Princeton,,,,,,,,,NJ,08540,,{CDD77869-1665-4C84-AC0E-11E7FAE09CA0},NJ Office of GIS,,-74.652679627176497,40.377046007505001,18TWK2948369664,,Structure - Rooftop,-74.65267962717652 40.37704600750496,,,,11d84492-16e7-4aa2-bdb0-fbb71955ceab,Numbered Thoroughfare Address,,,,1/13/2022 0:14:31,,,Unknown,,State of New Jersey,05a74802-c214-4805-b4bc-10d864eb10ee
-1,,283,,283,,,,,MILLSTONE,Drive,,,MILLSTONE Drive,,,,,,,,,Johnston,ARCHER LODGE,CLAYTON,,,,,,,,,NC,27527,,{D28EA070-9752-47E8-8592-41D8A5DAF644},,,-78.407783427569697,35.697715820637399,17SQV3454453518,,Unknown,-78.4077834275697 35.6977158206374,,,,,Numbered Thoroughfare Address,,,,2/9/2023 0:00:00,,,Unknown,,State of North Carolina,
-1,,1289,,1289,,West,County Road,,200,,North,,West County Road 200 North,,,,,,,,,Miami,Unincorporated,Not stated,,,PERU,,,,,,IN,46970,,{7AEF841E-2FB0-4705-A64C-B30EE116102F},MIAMI COUNTY,,-86.099318333858605,40.792577099830602,16TEL7598616121,,Unknown,-86.0993183338586 40.7925770998306,,,,,Numbered Thoroughfare Address,,,,8/5/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,9720,,9720,,South,,,WENTWORTH,Avenue,,,South WENTWORTH Avenue,,,,,,,,,Cook,CHICAGO,Not stated,,,,,,,,,IL,60628,,{43FC90AB-DD02-4998-BE35-3F7CEFF7C20C},Reserved for future use,,-87.628850180559994,41.717315833042797,16TDM4769018581,,Unknown,-87.62885018056 41.7173158330428,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,720,,720,,,,,STATE ROUTE 568,,,,STATE ROUTE 568,,,,,,SWYASR00568**C,SWYASR00568**C,,Wyandot,Unincorporated,CAREY,,RIDGE TWP,,,,,,,OH,43316,,{AC5F8976-3CB1-4D54-99F9-74965FF16250},COUNTY,,-83.444296791207407,40.980355488873698,17TKF9436139453,,Unknown,-83.4442967912074 40.9803554888737,,,,,Numbered Thoroughfare Address,,,,6/29/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,18413,,18413,,,,,LEWIS,Drive,,,LEWIS Drive,,,,,,,,,Cuyahoga,Unincorporated,MAPLE HEIGHTS,,,,,,,,,OH,44137,,{9E6E155C-58C9-410D-AE99-FE2B1EAD66DF},COUNTY,,-81.550878585662204,41.415424062836301,17TMF5396285021,,Unknown,-81.5508785856622 41.4154240628363,,,,,Numbered Thoroughfare Address,,,,3/31/2010 0:00:00,,,Unknown,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,13,,13,,,,,Teal,Court,,,Teal Court,,,,,,,,,Burlington,"Burlington, Delanco Township",Delran,,,,,,,,,NJ,08075,1644,{C6DA7E19-7792-45CE-9192-990F446A2B6C},NJ Office of GIS,,-74.938661839546697,40.061268127959003,18TWK0523134559,,Parcel - Centroid,-74.93866183954668 40.061268127958996,,,,e33b9cde-3a17-41ca-8474-4267529baa3b,Numbered Thoroughfare Address,,,,1/13/2022 0:44:35,,,Residence,,State of New Jersey,a099cddd-1f4d-41a4-830e-a369135ff164
-1,,201,,201,,East,,,9TH,Avenue,,,East 9TH Avenue,,,213,,,,213,,Anchorage Municipality,Unincorporated,Anchorage,,Anchorage,,,,,,,AK,99501,,{25ABAA75-9312-4844-851D-10A3A4AF562A},"Municipality of Anchorage, Alaska",,-149.880646283087003,61.213721784268998,06VUN4528090002,,Unknown,-149.880646283087 61.213721784269,,,,,Numbered Thoroughfare Address,,,,4/26/2022 0:00:00,,,Unknown,,"Municipality of Anchorage, Alaska",
-1,,126,,126,,,,,GOSE,Lane,,,GOSE Lane,,,L16,,,,L16,,Monroe,Unincorporated,SWEETWATER,,,,,,,,,TN,37874,,{7305EA97-6EF4-4400-A322-8445CFC1645C},,,-84.363185837241204,35.606033296015298,16SGE3885343454,,Unknown,-84.3631858372412 35.6060332960153,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,11/30/1999 0:00:00,,,Unknown,,State of TN,
-1,,5130,,5130,,North,,,EAST SHAFER,Drive,,,North EAST SHAFER Drive,,,,,,,,,White,Unincorporated,Not stated,,,,,,,,,IN,,,{02A4EEC4-5F8F-4292-BBC7-454672501EA0},WHITE COUNTY,,-86.784225710450201,40.831002513905503,16TEL1819320019,,Unknown,-86.7842257104502 40.8310025139055,,,,,Numbered Thoroughfare Address,,,,8/23/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,6000,,6000,,,,,KIOWA,Road,,,KIOWA Road,,,,,,,,,Lancaster,CRETE,CRETE,,,,,,,,,NE,68333,,{823867C3-A977-457A-9A06-8B0880B31170},Lancaster County,,-96.802977507999998,40.631223391000098,14TPL8580500141,,Unknown,-96.80297750799997 40.63122339100005,,,,,,,,,1/5/2023 20:02:19,,,Unknown,,State of Nebraska,SITE96433@lancaster.ne.gov
-1,,83,,83,,,,,BOSTON POST,Road,,,BOSTON POST Road,,,2,,,,2,,Middlesex,SUDBURY,Not stated,,SUDBURY,,,,,,,MA,01776,,{9364616D-E0BB-0BB0-35E0-03FAA1668392},SUDBURY,UNINC_COMM,-71.391590699999895,42.362658663000097,19TCG0305792813,,Structure - Rooftop,-71.3915906999999 42.3626586630001,,,,,Numbered Thoroughfare Address,,,,9/25/2019 0:00:00,,,Commercial,,"MASSGIS, Massachusetts",
-1,,14,,14,,,,,LAWRENCE,Road,,,LAWRENCE Road,,,,,,,,,Middlesex,NEWTON,Not stated,,NEWTON,,,,,,,MA,02467,,{8AD0EFA9-A9B5-9B55-7AE0-03FAA16683D2},NEWTON,UNINC_COMM,-71.170030624999995,42.330368664000098,19TCG2121188738,,Structure - Rooftop,-71.170030625 42.3303686640001,,,,,Numbered Thoroughfare Address,,,,3/4/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,12154,,12154,,,,,Walnut Hill,Drive,,,Walnut Hill Drive,,,,,,,,,Hanover,Hanover County,Rockville,,,,,,,,,VA,23146,,{C0143CA4-640F-457C-B62B-9DDC11208763},Hanover County,,-77.680061626032099,37.735974738394198,18STG6383479903,,Structure - Rooftop,-77.6800616260321 37.7359747383942,,,,,Numbered Thoroughfare Address,,3/3/2022 0:00:00,,3/3/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,4322,,4322,,North,,,JACKSON,Avenue,,,North JACKSON Avenue,,,,,,,,,Clay,Unincorporated,Kansas City,,,,,,,,,MO,64117,,{86D47398-1578-48CE-95B4-EB9C233EFD73},Kansas City,,-94.530954910000005,39.173406190000001,15SUD6775237136,,Structure - Entrance,-94.53095491 39.17340619,,,,,Numbered Thoroughfare Address,,,,2/2/2022 0:00:00,,,Unknown,,"Kansas City, Missouri",
-1,,31094,,31094,,East,,,Darden,Street,,,East Darden Street,,,,,,,,,Southampton,Southampton County,Franklin,Southampton Meadows CDP,,,,,,,,VA,23851,,{4573A757-06B1-46CD-B522-66ED13C6C987},Southampton County,,-76.932027098505898,36.594824016776300,18SUF2717851663,,Structure - Rooftop,-76.9320270985059 36.5948240167763,,,,,Numbered Thoroughfare Address,,2/9/2022 0:00:00,,2/9/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,3544,,3544,,,,,Solitude,Road,,,Solitude Road,,,,,,,,,Brown,Unincorporated,DE PERE,,,,,,,,,WI,54115,8617,{EF52721B-F465-4921-AFE6-7A7B4DFA0056},DuMez_JD@co.brown.wi.us,,-88.100457410000004,44.396670790000002,16TDQ1236116520,,Unknown,-88.10045741 44.39667079,,,,,Numbered Thoroughfare Address,,,,7/16/2018 15:33:42,,,Unknown,,State of Wisconsin,
-1,,72,,72,,,,,Terrace,Drive,West,,Terrace Drive West,,,,,,,,,Carver,Unincorporated,Watertown,,,,,,,,,MN,55388,9416,{8A9BBCE1-6ACA-4906-AC16-A6FFE26D057A},Watertown City,,-93.838270391427997,44.968392100516198,15TVK3389579780,,Structure - Interior,-93.838270391428 44.9683921005162,,,,,Numbered Thoroughfare Address,,,,7/21/2014 0:00:00,,,Unknown,,MetroGIS Coordinating Committee,
-1,,193,,193,,,,,OLMOS,Street,,,OLMOS Street,,,,,,,,,Zapata,Unincorporated,Not stated,Zapata CDP,,,,,,,,TX,,,{F24C3414-A9B9-45A5-9F19-4EFEDA641883},CSEC,,-99.273829957000004,26.887068620000001,14RMQ7280473956,,Unknown,-99.273829957 26.88706862,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,3/22/2019 0:00:00,,,Unknown,,"Zapata County, Texas",
-1,,94,,94,,,,,Frost,Avenue,,,Frost Avenue,,,,,,,,,Monroe,Rochester,Rochester,,,,,,,,,NY,14608,,{B3AADCC7-F39E-41B9-BAB1-804DE3191457},911 Addressing Authority,,-77.621189085802996,43.143978757260001,18TTN8684580138,,Structure - Rooftop,-77.621189085803 43.14397875726,,,,,Numbered Thoroughfare Address,,,,9/6/2019 17:40:05,,,Unknown,,New York State GIS Program Office,
-1,,312,,312,,West,,,5TH,Street,,,West 5TH Street,,,,,,,,,Parmer,Unincorporated,Not stated,,,,,,,,,TX,79035,,{DA63BB5D-3538-4080-8152-F2A4FCEBC758},CSEC,,-102.722017264000002,34.635563898000001,13SGU0880634989,,Unknown,-102.722017264 34.635563898,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,2/4/2022 17:05:44,,,Unknown,,"Parmer County, Texas",
-1,,1066,,1066,,,Route,,5,,,,Route 5,,,Unit 53,,,,Unit 53,,Onondaga,Elbridge,Elbridge,,,,,,,,,NY,13060,,{549AC659-B77D-4495-8A8A-351ED3E6AFA2},911 Addressing Authority,,-76.428741646867906,43.036965948538601,18TUN8361465910,,Structure - Rooftop,-76.4287416468679 43.0369659485386,,,,,Numbered Thoroughfare Address,,,,8/20/2020 13:36:43,,,Unknown,,New York State GIS Program Office,
-1,,10723,,10723,,,,,KY 1098,,,,KY 1098,,,,,,,,,Breathitt,UNINCORPORATED,Not stated,,JACKSON,,,,,,,KY,,,{D0273072-5746-4453-9700-3A62251E8FAF},kentuckystatepolice.org,,-83.214484937538899,37.517564889752698,17SLB0429454593,,Unknown,-83.2144849375389 37.5175648897527,,,,,Numbered Thoroughfare Address,,,,5/17/2016 0:00:00,,,Unknown,,State of Kentucky,
-1,,124,,124,,,,,Montana,Avenue,,,Montana Avenue,,,,,,,,,Anderson,Unincorporated,OAK RIDGE,,,,,,,,,TN,37830,,{3E40FA80-9566-4B2D-B7FA-7DA54DC90FD5},City of Oak Ridge,,-84.316004688077001,35.999149864201897,16SGE4193287186,,Unknown,-84.316004688077 35.9991498642019,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,10/16/2019 8:56:16,,,Unknown,,State of TN,
-1,,1346,,1346,,,,,LOGAN,Court,,,LOGAN Court,,,,,,TSHETR02012**C,TSHETR02012**C,,Shelby,Unincorporated,SIDNEY,,CLINTON TWP,,,,,,,OH,45365,,{E043B976-FECE-4970-9A9D-A49FB6E04F1A},COUNTY,,-84.204083935374896,40.267876516501403,16TGK3773961240,,Unknown,-84.2040839353749 40.2678765165014,,,,,Numbered Thoroughfare Address,,,,6/23/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,17,,17,,,,,KINGSLEY,Avenue,,,KINGSLEY Avenue,,,,,,,,,Rutland,Unincorporated,RUTLAND CITY,,,,,,,,,VT,05701,,{CDA2D125-D59F-46BF-A8A1-7433DE8CB7AF},Vermont Enhanced 911 Board,,-72.975715359892803,43.615327960903400,18TXP6334131140,,Unknown,-72.9757153598928 43.6153279609034,,,,,Numbered Thoroughfare Address,,,,2/10/2020 13:26:14,,,Residential,,Vermont Enhanced 911 Board,
-1,,2523,,2523,,,,,Bowles,Way,,,Bowles Way,,,,,,,,,Yellowstone,Billings,Billings,,,,,,,,,MT,59105,,{D1620096-6A16-4759-8DE3-3CF38EC2F2A3},Yellowstone County,,-108.449955795427002,45.846037530640103,12TXR9800080103,,Structure - Rooftop,-108.449955795427 45.8460375306401,,,,,Numbered Thoroughfare Address,,,,10/4/2021 0:00:00,,,Residential,,State of Montana,
-1,,86,,86,,West,,,600,,North,,West 600 North,,,,,,,,,Utah,LEHI,Not stated,,,,,,,,,UT,84043,,{6E93F25D-7317-435C-ABFD-72ECE1431328},UTAH COUNTY,LEHI,-111.850545921220998,40.395126299523000,12TVK2781771961,,Unknown,-111.850545921221 40.395126299523,,,,,Numbered Thoroughfare Address,,,,9/20/2022 0:00:00,,,Unknown,,Utah AGRC,
-1,,1924,,1924,,,,,FOSTER,Street,,,FOSTER Street,,,,,,,,,Cook,Unincorporated,Not stated,,,,,,,,,IL,,,{1E92D192-619B-4583-B190-E3BEB0E293AC},Reserved for future use,,-87.700147689589599,42.053606898961696,16TDM4206355965,,Unknown,-87.7001476895896 42.0536068989617,,,,,Numbered Thoroughfare Address,,,,11/18/2022 16:36:34,,,Unknown,,State of Illinois,
-1,,8,,8,,,,,WALNUT,Road,,,WALNUT Road,,,,,,,,,Middlesex,SOMERVILLE,Not stated,,SOMERVILLE,,,,,,,MA,02145,,{8AD0EFB2-7815-8155-7AE0-03FAA16683D2},SOMERVILLE,UNINC_COMM,-71.091920603000005,42.390038678000103,19TCG2781095202,,Structure - Rooftop,-71.091920603 42.3900386780001,,,,,Numbered Thoroughfare Address,,,,4/18/2018 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,6311,,6311,,,,,NAKOMA,Way,,,NAKOMA Way,,,,,,,,,Cumberland,Unincorporated,FAYETTEVILLE,,,,Lumbee SDTSA,,,,,NC,28306,,{659CEDE6-F82E-46A6-A8FD-C832BE62C756},,,-78.996486670330100,34.991400882580301,17SPU8285573923,,Unknown,-78.9964866703301 34.9914008825803,,,,,Numbered Thoroughfare Address,,,,8/19/2022 10:02:32,,,Unknown,,State of North Carolina,
-1,,119,,119,,South,,,5TH,Street,,,South 5TH Street,,,6,,,,6,,Jack,Unincorporated,JACKSBORO,,,,,,,,,TX,76458,,{BB50F59D-53D0-4B2D-AFA1-60E871B0010B},CSEC,,-98.170199953999898,33.217255537000000,14SNB7732775679,,Unknown,-98.1701999539999 33.217255537,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,9/17/2021 0:00:00,,,Unknown,,"Jack County, Texas",
-1,,15007,,15007,,North,,,CAMEO,Drive,,,North CAMEO Drive,,,,,,,,,Maricopa,UNINCORPORATED,Not stated,Sun City CDP,,,,,,,,AZ,,,{D2A0A937-6269-4949-8354-614D62F0440F},MARICOPA911.AZ.GOV,,-112.260541142999998,33.620690395000103,12SUC8307320812,,Unknown,-112.260541143 33.6206903950001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 14:18:30,,,Unknown,,State of Arizona,
